Year,Month,From_City,Total_Count,Stay_Prob,Outflow_Count,To_Top1,To_Top1_Count,To_Top2,To_Top2_Count,To_Top3,To_Top3_Count,To_Top4,To_Top4_Count,To_Top5,To_Top5_Count,To_Top6,To_Top6_Count,To_Top7,To_Top7_Count,To_Top8,To_Top8_Count,To_Top9,To_Top9_Count,To_Top10,To_Top10_Count,To_Top11,To_Top11_Count,To_Top12,To_Top12_Count,To_Top13,To_Top13_Count,To_Top14,To_Top14_Count,To_Top15,To_Top15_Count,To_Top16,To_Top16_Count,To_Top17,To_Top17_Count,To_Top18,To_Top18_Count,To_Top19,To_Top19_Count,To_Top20,To_Top20_Count
2007,12,昌都市(5403),631084,0.85,94663,资阳市(5120),32057,拉萨市(5401),22027,林芝市(5404),10299,成都市(5101),7078,太原市(1401),5995,那曲市(5406),3953,重庆市(5001),3729,海南藏族自治州(6325),2331,日喀则市(5402),1805,西安市(6101),1704,咸阳市(6104),1203,德阳市(5106),974,山南市(5405),772,长春市(2201),736,,0,,0,,0,,0,,0,,0
2008,12,昌都市(5403),634910,0.85,95237,资阳市(5120),33965,拉萨市(5401),17592,林芝市(5404),10531,成都市(5101),8396,太原市(1401),6352,那曲市(5406),4188,重庆市(5001),3385,海南藏族自治州(6325),2470,日喀则市(5402),2441,西安市(6101),1805,咸阳市(6104),1482,德阳市(5106),1032,山南市(5405),818,长春市(2201),780,,0,,0,,0,,0,,0,,0
2009,12,昌都市(5403),638224,0.85,95734,资阳市(5120),35203,拉萨市(5401),14553,林芝市(5404),10519,成都市(5101),9631,太原市(1401),6583,那曲市(5406),4341,日喀则市(5402),3076,重庆市(5001),2921,海南藏族自治州(6325),2560,西安市(6101),1871,咸阳市(6104),1751,德阳市(5106),1069,山南市(5405),847,长春市(2201),809,,0,,0,,0,,0,,0,,0
2010,12,昌都市(5403),657500,0.85,98625,资阳市(5120),36476,拉萨市(5401),13774,成都市(5101),10941,林芝市(5404),10489,太原市(1401),6821,那曲市(5406),4498,日喀则市(5402),3755,海南藏族自治州(6325),2653,重庆市(5001),2419,咸阳市(6104),2037,西安市(6101),1939,德阳市(5106),1108,山南市(5405),878,长春市(2201),838,,0,,0,,0,,0,,0,,0
2011,12,昌都市(5403),650108,0.85,97516,资阳市(5120),35557,拉萨市(5401),14256,成都市(5101),11427,林芝市(5404),9825,太原市(1401),6650,那曲市(5406),4385,日喀则市(5402),4108,海南藏族自治州(6325),2586,咸阳市(6104),2203,西安市(6101),1890,重庆市(5001),1877,德阳市(5106),1080,山南市(5405),856,长春市(2201),817,,0,,0,,0,,0,,0,,0
2012,12,昌都市(5403),660474,0.85,99071,资阳市(5120),35074,拉萨市(5401),16612,成都市(5101),11804,林芝市(5404),9298,太原市(1401),6559,日喀则市(5402),4366,那曲市(5406),4325,海南藏族自治州(6325),2551,咸阳市(6104),2387,西安市(6101),1864,重庆市(5001),1515,德阳市(5106),1065,山南市(5405),844,长春市(2201),806,,0,,0,,0,,0,,0,,0
2013,12,昌都市(5403),673540,0.85,101031,资阳市(5120),34167,拉萨市(5401),20495,成都市(5101),11901,林芝市(5404),8673,太原市(1401),6390,日喀则市(5402),4490,那曲市(5406),4213,咸阳市(6104),2534,海南藏族自治州(6325),2485,西安市(6101),1816,重庆市(5001),1222,德阳市(5106),1038,山南市(5405),823,长春市(2201),785,,0,,0,,0,,0,,0,,0
2014,12,昌都市(5403),688787,0.85,103318,资阳市(5120),32852,拉萨市(5401),25749,成都市(5101),11759,林芝市(5404),7970,太原市(1401),6144,日喀则市(5402),4503,那曲市(5406),4051,咸阳市(6104),2637,海南藏族自治州(6325),2389,西安市(6101),1746,德阳市(5106),998,重庆市(5001),975,山南市(5405),791,长春市(2201),755,,0,,0,,0,,0,,0,,0
2015,12,昌都市(5403),705300,0.85,105795,拉萨市(5401),32098,资阳市(5120),31176,成都市(5101),11413,林芝市(5404),7214,太原市(1401),5830,日喀则市(5402),4423,那曲市(5406),3844,咸阳市(6104),2693,海南藏族自治州(6325),2267,西安市(6101),1657,德阳市(5106),947,重庆市(5001),765,山南市(5405),751,长春市(2201),716,,0,,0,,0,,0,,0,,0
2016,12,昌都市(5403),720011,0.85,108002,拉萨市(5401),37429,资阳市(5120),29822,成都市(5101),11127,林芝市(5404),6629,太原市(1401),5577,日喀则市(5402),4355,那曲市(5406),3677,咸阳市(6104),2723,海南藏族自治州(6325),2169,西安市(6101),1585,德阳市(5106),906,山南市(5405),718,长春市(2201),685,重庆市(5001),599,,0,,0,,0,,0,,0,,0
2017,12,昌都市(5403),731521,0.85,109728,拉萨市(5401),41029,资阳市(5120),28994,成都市(5101),10999,林芝市(5404),6257,太原市(1401),5422,日喀则市(5402),4340,那曲市(5406),3575,咸阳市(6104),2750,海南藏族自治州(6325),2108,西安市(6101),1541,德阳市(5106),881,山南市(5405),698,长春市(2201),666,重庆市(5001),469,,0,,0,,0,,0,,0,,0
2018,12,昌都市(5403),740284,0.85,111043,拉萨市(5401),43694,资阳市(5120),28387,成都市(5101),10926,林芝市(5404),5984,太原市(1401),5309,日喀则市(5402),4342,那曲市(5406),3500,咸阳市(6104),2770,海南藏族自治州(6325),2064,西安市(6101),1509,德阳市(5106),862,山南市(5405),683,长春市(2201),652,重庆市(5001),359,,0,,0,,0,,0,,0,,0
2019,12,昌都市(5403),747659,0.85,112149,拉萨市(5401),45815,资阳市(5120),27925,成都市(5101),10889,林芝市(5404),5772,太原市(1401),5222,日喀则市(5402),4354,那曲市(5406),3443,咸阳市(6104),2787,海南藏族自治州(6325),2031,西安市(6101),1484,德阳市(5106),848,山南市(5405),672,长春市(2201),641,重庆市(5001),265,,0,,0,,0,,0,,0,,0
2020,12,昌都市(5403),758055,0.85,113708,拉萨市(5401),47825,资阳市(5120),27703,成都市(5101),10929,林芝市(5404),5630,太原市(1401),5181,日喀则市(5402),4394,那曲市(5406),3416,咸阳市(6104),2817,海南藏族自治州(6325),2015,西安市(6101),1472,德阳市(5106),841,山南市(5405),667,长春市(2201),636,重庆市(5001),182,,0,,0,,0,,0,,0,,0
2000,12,鹤壁市(4106),1419819,0.85,212973,天津市(1201),29484,长治市(1404),28525,新乡市(4107),20611,安阳市(4105),18384,深圳市(4403),15681,北京市(1101),10858,濮阳市(4109),9755,苏州市(3205),8581,金华市(3307),8105,上海市(3101),7625,郑州市(4101),7319,济南市(3701),5911,武汉市(4201),4529,许昌市(4110),3863,常州市(3204),3640,合肥市(3401),2721,莆田市(3503),2691,无锡市(3202),2178,西安市(6101),2092,孝感市(4209),2072
2001,12,鹤壁市(4106),1405087,0.85,210763,长治市(1404),28076,天津市(1201),25562,新乡市(4107),20413,安阳市(4105),18190,深圳市(4403),13330,北京市(1101),11391,郑州市(4101),9878,濮阳市(4109),9578,金华市(3307),8524,上海市(3101),7525,苏州市(3205),7354,济南市(3701),6216,武汉市(4201),4763,许昌市(4110),4063,常州市(3204),3828,合肥市(3401),2861,莆田市(3503),2830,无锡市(3202),2291,西安市(6101),2201,孝感市(4209),2179
2002,12,鹤壁市(4106),1420446,0.85,213067,长治市(1404),28029,天津市(1201),22388,新乡市(4107),20525,安阳市(4105),18292,郑州市(4101),12729,北京市(1101),12126,深圳市(4403),11355,濮阳市(4109),9536,金华市(3307),9136,上海市(3101),7536,济南市(3701),6663,苏州市(3205),6373,武汉市(4201),5105,许昌市(4110),4355,常州市(3204),4103,合肥市(3401),3067,莆田市(3503),3033,无锡市(3202),2455,东莞市(4419),2370,西安市(6101),2359
2003,12,鹤壁市(4106),1435373,0.85,215306,长治市(1404),27763,新乡市(4107),20498,天津市(1201),19413,安阳市(4105),18293,郑州市(4101),15512,北京市(1101),12827,金华市(3307),9768,深圳市(4403),9469,濮阳市(4109),9416,上海市(3101),7491,济南市(3701),7124,苏州市(3205),5476,武汉市(4201),5458,许昌市(4110),4656,常州市(3204),4387,合肥市(3401),3279,莆田市(3503),3243,东莞市(4419),2786,无锡市(3202),2625,西安市(6101),2522
2004,12,鹤壁市(4106),1450295,0.85,217544,长治市(1404),27243,新乡市(4107),20307,安阳市(4105),18180,郑州市(4101),17956,天津市(1201),16700,北京市(1101),13483,金华市(3307),10412,濮阳市(4109),9204,深圳市(4403),7712,济南市(3701),7593,上海市(3101),7382,武汉市(4201),5817,许昌市(4110),4963,苏州市(3205),4681,常州市(3204),4676,合肥市(3401),3495,莆田市(3503),3456,东莞市(4419),3239,无锡市(3202),2798,西安市(6101),2688
2005,12,鹤壁市(4106),1464000,0.85,219600,长治市(1404),26504,新乡市(4107),19979,郑州市(4101),19783,安阳市(4105),17982,天津市(1201),14351,北京市(1101),14120,金华市(3307),11086,濮阳市(4109),8915,济南市(3701),8085,上海市(3101),7217,武汉市(4201),6194,深圳市(4403),6145,许昌市(4110),5284,常州市(3204),4978,苏州市(3205),4015,东莞市(4419),3735,合肥市(3401),3721,莆田市(3503),3680,无锡市(3202),2979,西安市(6101),2862
2006,12,鹤壁市(4106),1480977,0.85,222147,长治市(1404),25615,郑州市(4101),21280,新乡市(4107),19569,安阳市(4105),17758,北京市(1101),14413,天津市(1201),12467,金华市(3307),11831,济南市(3701),8628,濮阳市(4109),8569,上海市(3101),7017,武汉市(4201),6610,许昌市(4110),5639,常州市(3204),5313,深圳市(4403),4822,东莞市(4419),4291,合肥市(3401),3971,莆田市(3503),3927,苏州市(3205),3501,无锡市(3202),3179,西安市(6101),3054
2007,12,鹤壁市(4106),1497668,0.85,224650,长治市(1404),24450,郑州市(4101),22819,新乡市(4107),18985,安阳市(4105),17435,北京市(1101),14104,金华市(3307),12607,天津市(1201),11045,济南市(3701),9194,濮阳市(4109),8124,武汉市(4201),7044,上海市(3101),6747,许昌市(4110),6009,常州市(3204),5662,东莞市(4419),4898,合肥市(3401),4232,莆田市(3503),4185,深圳市(4403),3756,无锡市(3202),3388,西安市(6101),3255,孝感市(4209),3223
2008,12,鹤壁市(4106),1513842,0.85,227076,郑州市(4101),24346,长治市(1404),22946,新乡市(4107),18180,安阳市(4105),16979,北京市(1101),13491,金华市(3307),13390,天津市(1201),10123,济南市(3701),9765,濮阳市(4109),7559,武汉市(4201),7481,上海市(3101),6390,许昌市(4110),6382,常州市(3204),6013,东莞市(4419),5548,合肥市(3401),4494,莆田市(3503),4445,无锡市(3202),3598,重庆市(5001),3553,西安市(6101),3457,孝感市(4209),3423
2009,12,鹤壁市(4106),1526198,0.85,228930,郑州市(4101),25660,长治市(1404),20940,新乡市(4107),17024,安阳市(4105),16275,金华市(3307),14073,北京市(1101),12907,济南市(3701),10263,天津市(1201),9682,武汉市(4201),7863,濮阳市(4109),6820,许昌市(4110),6708,常州市(3204),6320,东莞市(4419),6195,上海市(3101),5901,合肥市(3401),4724,莆田市(3503),4672,广州市(4401),4036,重庆市(5001),3976,无锡市(3202),3782,西安市(6101),3633
2010,12,鹤壁市(4106),1571500,0.85,235725,郑州市(4101),27324,长治市(1404),18897,新乡市(4107),15892,安阳市(4105),15694,金华市(3307),14972,北京市(1101),13171,济南市(3701),10918,天津市(1201),9979,武汉市(4201),8365,许昌市(4110),7136,东莞市(4419),6977,常州市(3204),6723,濮阳市(4109),6060,上海市(3101),5410,合肥市(3401),5025,广州市(4401),4995,莆田市(3503),4970,重庆市(5001),4486,无锡市(3202),4023,西安市(6101),3865
2011,12,鹤壁市(4106),1543341,0.85,231501,郑州市(4101),26779,长治市(1404),15624,金华市(3307),15074,安阳市(4105),14218,新乡市(4107),13768,北京市(1101),13377,济南市(3701),10993,天津市(1201),10620,武汉市(4201),8422,东莞市(4419),7414,许昌市(4110),7185,常州市(3204),6769,广州市(4401),5736,濮阳市(4109),5125,合肥市(3401),5060,莆田市(3503),5004,重庆市(5001),4775,上海市(3101),4739,无锡市(3202),4051,西安市(6101),3891
2012,12,鹤壁市(4106),1546316,0.85,231947,郑州市(4101),25299,金华市(3307),15386,北京市(1101),14043,安阳市(4105),12940,天津市(1201),12537,长治市(1404),12475,新乡市(4107),11774,济南市(3701),11221,武汉市(4201),8597,东莞市(4419),7965,许昌市(4110),7334,常州市(3204),6910,广州市(4401),6575,合肥市(3401),5165,重庆市(5001),5138,莆田市(3503),5108,濮阳市(4109),4524,焦作市(4108),4381,上海市(3101),4324,无锡市(3202),4135
2013,12,鹤壁市(4106),1546185,0.85,231928,郑州市(4101),22552,金华市(3307),15570,天津市(1201),15443,北京市(1101),14933,安阳市(4105),11548,济南市(3701),11355,新乡市(4107),9608,长治市(1404),9109,武汉市(4201),8700,东莞市(4419),8462,许昌市(4110),7421,广州市(4401),7383,常州市(3204),6992,焦作市(4108),5655,深圳市(4403),5481,重庆市(5001),5466,合肥市(3401),5226,莆田市(3503),5169,苏州市(3205),4643,无锡市(3202),4184
2014,12,鹤壁市(4106),1543466,0.85,231520,天津市(1201),19208,郑州市(4101),18880,北京市(1101),16083,金华市(3307),15615,济南市(3701),11388,安阳市(4105),10079,东莞市(4419),8890,武汉市(4201),8725,广州市(4401),8136,深圳市(4403),7652,许昌市(4110),7443,新乡市(4107),7322,常州市(3204),7012,焦作市(4108),6896,苏州市(3205),5803,重庆市(5001),5750,长治市(1404),5611,合肥市(3401),5241,莆田市(3503),5184,无锡市(3202),4196
2015,12,鹤壁市(4106),1537800,0.85,230670,天津市(1201),23630,北京市(1101),17503,金华市(3307),15504,郑州市(4101),14673,济南市(3701),11306,深圳市(4403),10259,东莞市(4419),9227,广州市(4401),8805,武汉市(4201),8662,安阳市(4105),8565,焦作市(4108),8063,许昌市(4110),7390,苏州市(3205),7143,常州市(3204),6962,重庆市(5001),5974,合肥市(3401),5204,莆田市(3503),5147,新乡市(4107),4973,无锡市(3202),4166,西安市(6101),4002
2016,12,鹤壁市(4106),1534023,0.85,230103,天津市(1201),27331,北京市(1101),18718,金华市(3307),15323,深圳市(4403),12471,郑州市(4101),11176,济南市(3701),11175,东莞市(4419),9440,广州市(4401),9284,焦作市(4108),8943,武汉市(4201),8562,苏州市(3205),8255,安阳市(4105),7330,许昌市(4110),7303,常州市(3204),6881,重庆市(5001),6118,合肥市(3401),5143,莆田市(3503),5087,无锡市(3202),4118,西安市(6101),3956,孝感市(4209),3917
2017,12,鹤壁市(4106),1533355,0.85,230003,天津市(1201),29770,北京市(1101),19473,金华市(3307),15128,深圳市(4403),13945,济南市(3701),11032,广州市(4401),9574,东莞市(4419),9545,焦作市(4108),9512,苏州市(3205),8987,郑州市(4101),8704,武汉市(4201),8453,许昌市(4110),7211,常州市(3204),6794,安阳市(4105),6442,重庆市(5001),6189,合肥市(3401),5078,莆田市(3503),5022,无锡市(3202),4065,西安市(6101),3905,孝感市(4209),3867
2018,12,鹤壁市(4106),1532315,0.85,229847,天津市(1201),31615,北京市(1101),20044,深圳市(4403),15062,金华市(3307),14979,济南市(3701),10923,焦作市(4108),9943,广州市(4401),9792,东莞市(4419),9623,苏州市(3205),9541,武汉市(4201),8369,许昌市(4110),7139,郑州市(4101),6829,常州市(3204),6726,重庆市(5001),6243,安阳市(4105),5767,合肥市(3401),5028,莆田市(3503),4972,无锡市(3202),4025,西安市(6101),3867,孝感市(4209),3829
2019,12,鹤壁市(4106),1531798,0.85,229770,天津市(1201),33098,北京市(1101),20503,深圳市(4403),15959,金华市(3307),14859,济南市(3701),10837,焦作市(4108),10289,苏州市(3205),9986,广州市(4401),9968,东莞市(4419),9686,武汉市(4201),8303,许昌市(4110),7083,常州市(3204),6673,重庆市(5001),6286,郑州市(4101),5324,安阳市(4105),5226,合肥市(3401),4988,莆田市(3503),4933,无锡市(3202),3993,西安市(6101),3836,孝感市(4209),3798
2020,12,鹤壁市(4106),1539731,0.85,230960,天津市(1201),34433,北京市(1101),20946,深圳市(4403),16754,金华市(3307),14803,济南市(3701),10795,焦作市(4108),10607,苏州市(3205),10387,广州市(4401),10144,东莞市(4419),9767,武汉市(4201),8271,许昌市(4110),7056,常州市(3204),6648,重庆市(5001),6340,合肥市(3401),4969,莆田市(3503),4914,安阳市(4105),4790,郑州市(4101),4083,无锡市(3202),3978,西安市(6101),3821,孝感市(4209),3784
2000,12,盘锦市(2111),1437234,0.85,215585,西安市(6101),33358,大连市(2102),21809,铁岭市(2112),21472,锦州市(2107),20240,营口市(2108),12644,鞍山市(2103),11364,长春市(2201),10669,沈阳市(2101),8890,杭州市(3301),8258,温州市(3303),8085,抚顺市(2104),6093,北京市(1101),5688,长沙市(4301),5002,赤峰市(1504),3168,黑河市(2311),3027,济南市(3701),2702,朝阳市(2113),2681,阜新市(2109),2599,福州市(3501),2506,烟台市(3706),2393
2001,12,盘锦市(2111),1415495,0.85,212324,西安市(6101),32857,铁岭市(2112),21149,大连市(2102),18130,锦州市(2107),17382,营口市(2108),14329,沈阳市(2101),13234,鞍山市(2103),10751,长春市(2201),9895,温州市(3303),7964,杭州市(3301),7565,抚顺市(2104),6183,北京市(1101),5717,长沙市(4301),4927,赤峰市(1504),3120,黑河市(2311),2981,济南市(3701),2661,朝阳市(2113),2640,阜新市(2109),2560,葫芦岛市(2114),2542,福州市(3501),2468
2002,12,盘锦市(2111),1422989,0.85,213448,西安市(6101),33088,铁岭市(2112),21298,沈阳市(2101),17249,营口市(2108),15646,大连市(2102),15326,锦州市(2107),15141,鞍山市(2103),10119,长春市(2201),9348,温州市(3303),8020,杭州市(3301),7046,抚顺市(2104),6309,北京市(1101),5986,长沙市(4301),4961,赤峰市(1504),3142,葫芦岛市(2114),3050,黑河市(2311),3002,济南市(3701),2680,朝阳市(2113),2659,阜新市(2109),2578,福州市(3501),2485
2003,12,盘锦市(2111),1428983,0.85,214347,西安市(6101),33159,铁岭市(2112),21344,沈阳市(2101),20389,营口市(2108),16371,锦州市(2107),13223,大连市(2102),13043,鞍山市(2103),9244,长春市(2201),8749,温州市(3303),8037,杭州市(3301),6486,北京市(1101),6313,抚顺市(2104),6313,长沙市(4301),4972,葫芦岛市(2114),3448,赤峰市(1504),3149,黑河市(2311),3009,济南市(3701),2685,朝阳市(2113),2665,阜新市(2109),2584,福州市(3501),2491
2004,12,盘锦市(2111),1434072,0.85,215111,西安市(6101),33309,沈阳市(2101),22527,铁岭市(2112),21440,营口市(2108),16755,锦州市(2107),11953,大连市(2102),11577,鞍山市(2103),8267,长春市(2201),8168,温州市(3303),8073,北京市(1101),6719,抚顺市(2104),6247,杭州市(3301),5939,长沙市(4301),4994,葫芦岛市(2114),3769,赤峰市(1504),3163,黑河市(2311),3022,济南市(3701),2698,朝阳市(2113),2677,阜新市(2109),2596,福州市(3501),2502
2005,12,盘锦市(2111),1437234,0.85,215585,西安市(6101),33453,沈阳市(2101),23363,铁岭市(2112),21533,营口市(2108),16899,锦州市(2107),11513,大连市(2102),11077,温州市(3303),8108,长春市(2201),7579,鞍山市(2103),7236,北京市(1101),7163,抚顺市(2104),6104,杭州市(3301),5385,长沙市(4301),5016,葫芦岛市(2114),4014,上海市(3101),3255,赤峰市(1504),3177,黑河市(2311),3036,济南市(3701),2709,朝阳市(2113),2688,阜新市(2109),2607
2006,12,盘锦市(2111),1436833,0.85,215525,西安市(6101),33693,沈阳市(2101),23067,铁岭市(2112),21688,营口市(2108),16095,锦州市(2107),11597,大连市(2102),11513,温州市(3303),8167,北京市(1101),7705,长春市(2201),7005,鞍山市(2103),6243,抚顺市(2104),5910,长沙市(4301),5052,杭州市(3301),4841,葫芦岛市(2114),4206,上海市(3101),3855,赤峰市(1504),3200,黑河市(2311),3057,济南市(3701),2729,朝阳市(2113),2708,阜新市(2109),2626
2007,12,盘锦市(2111),1427606,0.85,214141,西安市(6101),33989,沈阳市(2101),22155,铁岭市(2112),21878,营口市(2108),13952,大连市(2102),12471,锦州市(2107),11700,北京市(1101),8402,温州市(3303),8238,长春市(2201),6432,抚顺市(2104),5662,鞍山市(2103),5349,长沙市(4301),5096,葫芦岛市(2114),4352,杭州市(3301),4295,上海市(3101),4286,赤峰市(1504),3228,黑河市(2311),3084,济南市(3701),2753,朝阳市(2113),2731,阜新市(2109),2649
